"","metric","lat","lon","year","value","sp","latforsim"
"sims2mean41.Survival.40","Survival",41.9,1,1990,1,"Fagus","41"
"sims2mean41.Survival.41","Survival",41.9,1,1991,1,"Fagus","41"
"sims2mean41.Survival.42","Survival",41.9,1,1992,1,"Fagus","41"
"sims2mean41.Survival.43","Survival",41.9,1,1993,1,"Fagus","41"
"sims2mean41.Survival.44","Survival",41.9,1,1994,1,"Fagus","41"
"sims2mean41.Survival.45","Survival",41.9,1,1995,1,"Fagus","41"
"sims2mean41.Survival.46","Survival",41.9,1,1996,1,"Fagus","41"
"sims2mean41.Survival.47","Survival",41.9,1,1997,1,"Fagus","41"
"sims2mean41.Survival.48","Survival",41.9,1,1998,1,"Fagus","41"
"sims2mean41.Survival.49","Survival",41.9,1,1999,1,"Fagus","41"
"sims2mean41.Survival.50","Survival",41.9,1,2000,1,"Fagus","41"
"sims2mean41.Survival.51","Survival",41.9,2,1951,1,"Fagus","41"
"sims2mean41.Survival.52","Survival",41.9,2,1952,1,"Fagus","41"
"sims2mean41.Survival.53","Survival",41.9,2,1953,1,"Fagus","41"
"sims2mean41.Survival.54","Survival",41.9,2,1954,1,"Fagus","41"
"sims2mean41.Survival.55","Survival",41.9,2,1955,1,"Fagus","41"
"sims2mean41.Survival.56","Survival",41.9,2,1956,1,"Fagus","41"
"sims2mean41.Survival.57","Survival",41.9,2,1957,1,"Fagus","41"
"sims2mean41.Survival.58","Survival",41.9,2,1958,1,"Fagus","41"
"sims2mean41.Survival.59","Survival",41.9,2,1959,1,"Fagus","41"
"sims2mean41.Survival.60","Survival",41.9,2,1960,1,"Fagus","41"
"sims2mean41.Survival.61","Survival",41.9,2,1961,1,"Fagus","41"
"sims2mean41.Survival.62","Survival",41.9,2,1962,1,"Fagus","41"
"sims2mean41.Survival.63","Survival",41.9,2,1963,1,"Fagus","41"
"sims2mean41.Survival.64","Survival",41.9,2,1964,1,"Fagus","41"
"sims2mean41.Survival.65","Survival",41.9,2,1965,1,"Fagus","41"
"sims2mean41.Survival.66","Survival",41.9,2,1966,1,"Fagus","41"
"sims2mean41.Survival.67","Survival",41.9,2,1967,1,"Fagus","41"
"sims2mean41.Survival.68","Survival",41.9,2,1968,1,"Fagus","41"
"sims2mean41.Survival.69","Survival",41.9,2,1969,1,"Fagus","41"
"sims2mean41.Survival.70","Survival",41.9,2,1970,1,"Fagus","41"
"sims2mean41.Survival.71","Survival",41.9,2,1971,1,"Fagus","41"
"sims2mean41.Survival.72","Survival",41.9,2,1972,1,"Fagus","41"
"sims2mean41.Survival.73","Survival",41.9,2,1973,1,"Fagus","41"
"sims2mean41.Survival.74","Survival",41.9,2,1974,1,"Fagus","41"
"sims2mean41.Survival.75","Survival",41.9,2,1975,1,"Fagus","41"
"sims2mean41.Survival.76","Survival",41.9,2,1976,1,"Fagus","41"
"sims2mean41.Survival.77","Survival",41.9,2,1977,1,"Fagus","41"
"sims2mean41.Survival.78","Survival",41.9,2,1978,1,"Fagus","41"
"sims2mean41.Survival.79","Survival",41.9,2,1979,1,"Fagus","41"
"sims2mean41.Survival.80","Survival",41.9,2,1980,1,"Fagus","41"
"sims2mean41.Survival.81","Survival",41.9,2,1981,1,"Fagus","41"
"sims2mean41.Survival.82","Survival",41.9,2,1982,1,"Fagus","41"
"sims2mean41.Survival.83","Survival",41.9,2,1983,1,"Fagus","41"
"sims2mean41.Survival.84","Survival",41.9,2,1984,1,"Fagus","41"
"sims2mean41.Survival.85","Survival",41.9,2,1985,1,"Fagus","41"
"sims2mean41.Survival.86","Survival",41.9,2,1986,1,"Fagus","41"
"sims2mean41.Survival.87","Survival",41.9,2,1987,1,"Fagus","41"
"sims2mean41.Survival.88","Survival",41.9,2,1988,1,"Fagus","41"
"sims2mean41.Survival.89","Survival",41.9,2,1989,1,"Fagus","41"
"sims2mean41.Survival.90","Survival",41.9,2,1990,1,"Fagus","41"
"sims2mean41.Survival.91","Survival",41.9,2,1991,1,"Fagus","41"
"sims2mean41.Survival.92","Survival",41.9,2,1992,1,"Fagus","41"
"sims2mean41.Survival.93","Survival",41.9,2,1993,1,"Fagus","41"
"sims2mean41.Survival.94","Survival",41.9,2,1994,1,"Fagus","41"
"sims2mean41.Survival.95","Survival",41.9,2,1995,1,"Fagus","41"
"sims2mean41.Survival.96","Survival",41.9,2,1996,1,"Fagus","41"
"sims2mean41.Survival.97","Survival",41.9,2,1997,1,"Fagus","41"
"sims2mean41.Survival.98","Survival",41.9,2,1998,1,"Fagus","41"
"sims2mean41.Survival.99","Survival",41.9,2,1999,1,"Fagus","41"
"sims2mean41.Survival.100","Survival",41.9,2,2000,1,"Fagus","41"
"sims2mean41.Survival.101","Survival",41.9,3,1951,1,"Fagus","41"
"sims2mean41.Survival.102","Survival",41.9,3,1952,1,"Fagus","41"
"sims2mean41.Survival.103","Survival",41.9,3,1953,1,"Fagus","41"
"sims2mean41.Survival.104","Survival",41.9,3,1954,1,"Fagus","41"
"sims2mean41.Survival.105","Survival",41.9,3,1955,1,"Fagus","41"
"sims2mean41.Survival.106","Survival",41.9,3,1956,1,"Fagus","41"
"sims2mean41.Survival.107","Survival",41.9,3,1957,1,"Fagus","41"
"sims2mean41.Survival.108","Survival",41.9,3,1958,1,"Fagus","41"
"sims2mean41.Survival.109","Survival",41.9,3,1959,1,"Fagus","41"
"sims2mean41.Survival.110","Survival",41.9,3,1960,1,"Fagus","41"
"sims2mean41.Survival.111","Survival",41.9,3,1961,1,"Fagus","41"
"sims2mean41.Survival.112","Survival",41.9,3,1962,1,"Fagus","41"
"sims2mean41.Survival.113","Survival",41.9,3,1963,1,"Fagus","41"
"sims2mean41.Survival.114","Survival",41.9,3,1964,1,"Fagus","41"
"sims2mean41.Survival.115","Survival",41.9,3,1965,1,"Fagus","41"
"sims2mean41.Survival.116","Survival",41.9,3,1966,1,"Fagus","41"
"sims2mean41.Survival.117","Survival",41.9,3,1967,1,"Fagus","41"
"sims2mean41.Survival.118","Survival",41.9,3,1968,1,"Fagus","41"
"sims2mean41.Survival.119","Survival",41.9,3,1969,1,"Fagus","41"
"sims2mean41.Survival.120","Survival",41.9,3,1970,1,"Fagus","41"
"sims2mean41.Survival.121","Survival",41.9,3,1971,1,"Fagus","41"
"sims2mean41.Survival.122","Survival",41.9,3,1972,1,"Fagus","41"
"sims2mean41.Survival.123","Survival",41.9,3,1973,1,"Fagus","41"
"sims2mean41.Survival.124","Survival",41.9,3,1974,1,"Fagus","41"
"sims2mean41.Survival.125","Survival",41.9,3,1975,1,"Fagus","41"
"sims2mean41.Survival.126","Survival",41.9,3,1976,1,"Fagus","41"
"sims2mean41.Survival.127","Survival",41.9,3,1977,1,"Fagus","41"
"sims2mean41.Survival.128","Survival",41.9,3,1978,1,"Fagus","41"
"sims2mean41.Survival.129","Survival",41.9,3,1979,1,"Fagus","41"
"sims2mean41.Survival.130","Survival",41.9,3,1980,1,"Fagus","41"
"sims2mean41.Survival.131","Survival",41.9,3,1981,1,"Fagus","41"
"sims2mean41.Survival.132","Survival",41.9,3,1982,1,"Fagus","41"
"sims2mean41.Survival.133","Survival",41.9,3,1983,1,"Fagus","41"
"sims2mean41.Survival.134","Survival",41.9,3,1984,1,"Fagus","41"
"sims2mean41.Survival.135","Survival",41.9,3,1985,1,"Fagus","41"
"sims2mean41.Survival.136","Survival",41.9,3,1986,1,"Fagus","41"
"sims2mean41.Survival.137","Survival",41.9,3,1987,1,"Fagus","41"
"sims2mean41.Survival.138","Survival",41.9,3,1988,1,"Fagus","41"
"sims2mean41.Survival.139","Survival",41.9,3,1989,1,"Fagus","41"
"sims2mean41.Survival.140","Survival",41.9,3,1990,1,"Fagus","41"
"sims2mean41.Survival.141","Survival",41.9,3,1991,1,"Fagus","41"
"sims2mean41.Survival.142","Survival",41.9,3,1992,1,"Fagus","41"
"sims2mean41.Survival.143","Survival",41.9,3,1993,1,"Fagus","41"
"sims2mean41.Survival.144","Survival",41.9,3,1994,1,"Fagus","41"
"sims2mean41.Survival.145","Survival",41.9,3,1995,1,"Fagus","41"
"sims2mean41.Survival.146","Survival",41.9,3,1996,1,"Fagus","41"
"sims2mean41.Survival.147","Survival",41.9,3,1997,1,"Fagus","41"
"sims2mean41.Survival.148","Survival",41.9,3,1998,1,"Fagus","41"
"sims2mean41.Survival.149","Survival",41.9,3,1999,1,"Fagus","41"
"sims2mean41.Survival.150","Survival",41.9,3,2000,1,"Fagus","41"
"sims2mean41.Survival.151","Survival",41.9,4,1951,1,"Fagus","41"
"sims2mean41.Survival.152","Survival",41.9,4,1952,1,"Fagus","41"
"sims2mean41.Survival.153","Survival",41.9,4,1953,1,"Fagus","41"
"sims2mean41.Survival.154","Survival",41.9,4,1954,1,"Fagus","41"
"sims2mean41.Survival.155","Survival",41.9,4,1955,0.1,"Fagus","41"
"sims2mean41.Survival.156","Survival",41.9,4,1956,1,"Fagus","41"
"sims2mean41.Survival.157","Survival",41.9,4,1957,1,"Fagus","41"
"sims2mean41.Survival.158","Survival",41.9,4,1958,1,"Fagus","41"
"sims2mean41.Survival.159","Survival",41.9,4,1959,0.1,"Fagus","41"
"sims2mean41.Survival.160","Survival",41.9,4,1960,1,"Fagus","41"
"sims2mean41.Survival.161","Survival",41.9,4,1961,1,"Fagus","41"
"sims2mean41.Survival.162","Survival",41.9,4,1962,1,"Fagus","41"
"sims2mean41.Survival.163","Survival",41.9,4,1963,1,"Fagus","41"
"sims2mean41.Survival.164","Survival",41.9,4,1964,1,"Fagus","41"
"sims2mean41.Survival.165","Survival",41.9,4,1965,1,"Fagus","41"
"sims2mean41.Survival.166","Survival",41.9,4,1966,1,"Fagus","41"
"sims2mean41.Survival.167","Survival",41.9,4,1967,1,"Fagus","41"
"sims2mean41.Survival.168","Survival",41.9,4,1968,1,"Fagus","41"
"sims2mean41.Survival.169","Survival",41.9,4,1969,1,"Fagus","41"
"sims2mean41.Survival.170","Survival",41.9,4,1970,1,"Fagus","41"
"sims2mean41.Survival.171","Survival",41.9,4,1971,1,"Fagus","41"
"sims2mean41.Survival.172","Survival",41.9,4,1972,1,"Fagus","41"
"sims2mean41.Survival.173","Survival",41.9,4,1973,1,"Fagus","41"
"sims2mean41.Survival.174","Survival",41.9,4,1974,1,"Fagus","41"
"sims2mean41.Survival.175","Survival",41.9,4,1975,1,"Fagus","41"
"sims2mean41.Survival.176","Survival",41.9,4,1976,1,"Fagus","41"
"sims2mean41.Survival.177","Survival",41.9,4,1977,1,"Fagus","41"
"sims2mean41.Survival.178","Survival",41.9,4,1978,1,"Fagus","41"
"sims2mean41.Survival.179","Survival",41.9,4,1979,1,"Fagus","41"
"sims2mean41.Survival.180","Survival",41.9,4,1980,1,"Fagus","41"
"sims2mean41.Survival.181","Survival",41.9,4,1981,1,"Fagus","41"
"sims2mean41.Survival.182","Survival",41.9,4,1982,1,"Fagus","41"
"sims2mean41.Survival.183","Survival",41.9,4,1983,1,"Fagus","41"
"sims2mean41.Survival.184","Survival",41.9,4,1984,1,"Fagus","41"
"sims2mean41.Survival.185","Survival",41.9,4,1985,1,"Fagus","41"
"sims2mean41.Survival.186","Survival",41.9,4,1986,1,"Fagus","41"
"sims2mean41.Survival.187","Survival",41.9,4,1987,1,"Fagus","41"
"sims2mean41.Survival.188","Survival",41.9,4,1988,1,"Fagus","41"
"sims2mean41.Survival.189","Survival",41.9,4,1989,1,"Fagus","41"
"sims2mean41.Survival.190","Survival",41.9,4,1990,0.1,"Fagus","41"
"sims2mean41.Survival.191","Survival",41.9,4,1991,1,"Fagus","41"
"sims2mean41.Survival.192","Survival",41.9,4,1992,1,"Fagus","41"
"sims2mean41.Survival.193","Survival",41.9,4,1993,1,"Fagus","41"
"sims2mean41.Survival.194","Survival",41.9,4,1994,1,"Fagus","41"
"sims2mean41.Survival.195","Survival",41.9,4,1995,0.1,"Fagus","41"
"sims2mean41.Survival.196","Survival",41.9,4,1996,1,"Fagus","41"
"sims2mean41.Survival.197","Survival",41.9,4,1997,0.1,"Fagus","41"
"sims2mean41.Survival.198","Survival",41.9,4,1998,1,"Fagus","41"
"sims2mean41.Survival.199","Survival",41.9,4,1999,1,"Fagus","41"
"sims2mean41.Survival.200","Survival",41.9,4,2000,1,"Fagus","41"
"sims2mean41.Survival.201","Survival",41.9,5,1951,1,"Fagus","41"
"sims2mean41.Survival.202","Survival",41.9,5,1952,1,"Fagus","41"
"sims2mean41.Survival.203","Survival",41.9,5,1953,1,"Fagus","41"
"sims2mean41.Survival.204","Survival",41.9,5,1954,0.1,"Fagus","41"
"sims2mean41.Survival.205","Survival",41.9,5,1955,0.1,"Fagus","41"
"sims2mean41.Survival.206","Survival",41.9,5,1956,0.1,"Fagus","41"
"sims2mean41.Survival.207","Survival",41.9,5,1957,1,"Fagus","41"
"sims2mean41.Survival.208","Survival",41.9,5,1958,1,"Fagus","41"
"sims2mean41.Survival.209","Survival",41.9,5,1959,0.1,"Fagus","41"
"sims2mean41.Survival.210","Survival",41.9,5,1960,0.1,"Fagus","41"
"sims2mean41.Survival.211","Survival",41.9,5,1961,0.1,"Fagus","41"
"sims2mean41.Survival.212","Survival",41.9,5,1962,0.1,"Fagus","41"
"sims2mean41.Survival.213","Survival",41.9,5,1963,1,"Fagus","41"
"sims2mean41.Survival.214","Survival",41.9,5,1964,0.1,"Fagus","41"
"sims2mean41.Survival.215","Survival",41.9,5,1965,1,"Fagus","41"
"sims2mean41.Survival.216","Survival",41.9,5,1966,0.1,"Fagus","41"
"sims2mean41.Survival.217","Survival",41.9,5,1967,1,"Fagus","41"
"sims2mean41.Survival.218","Survival",41.9,5,1968,1,"Fagus","41"
"sims2mean41.Survival.219","Survival",41.9,5,1969,0.1,"Fagus","41"
"sims2mean41.Survival.220","Survival",41.9,5,1970,1,"Fagus","41"
"sims2mean41.Survival.221","Survival",41.9,5,1971,1,"Fagus","41"
"sims2mean41.Survival.222","Survival",41.9,5,1972,1,"Fagus","41"
"sims2mean41.Survival.223","Survival",41.9,5,1973,1,"Fagus","41"
"sims2mean41.Survival.224","Survival",41.9,5,1974,0.1,"Fagus","41"
"sims2mean41.Survival.225","Survival",41.9,5,1975,1,"Fagus","41"
"sims2mean41.Survival.226","Survival",41.9,5,1976,1,"Fagus","41"
"sims2mean41.Survival.227","Survival",41.9,5,1977,0.1,"Fagus","41"
"sims2mean41.Survival.228","Survival",41.9,5,1978,1,"Fagus","41"
"sims2mean41.Survival.229","Survival",41.9,5,1979,1,"Fagus","41"
"sims2mean41.Survival.230","Survival",41.9,5,1980,1,"Fagus","41"
"sims2mean41.Survival.231","Survival",41.9,5,1981,1,"Fagus","41"
"sims2mean41.Survival.232","Survival",41.9,5,1982,0.1,"Fagus","41"
"sims2mean41.Survival.233","Survival",41.9,5,1983,1,"Fagus","41"
"sims2mean41.Survival.234","Survival",41.9,5,1984,1,"Fagus","41"
"sims2mean41.Survival.235","Survival",41.9,5,1985,1,"Fagus","41"
"sims2mean41.Survival.236","Survival",41.9,5,1986,1,"Fagus","41"
"sims2mean41.Survival.237","Survival",41.9,5,1987,1,"Fagus","41"
"sims2mean41.Survival.238","Survival",41.9,5,1988,0.1,"Fagus","41"
"sims2mean41.Survival.239","Survival",41.9,5,1989,1,"Fagus","41"
"sims2mean41.Survival.240","Survival",41.9,5,1990,0.1,"Fagus","41"
"sims2mean41.Survival.241","Survival",41.9,5,1991,1,"Fagus","41"
"sims2mean41.Survival.242","Survival",41.9,5,1992,1,"Fagus","41"
"sims2mean41.Survival.243","Survival",41.9,5,1993,1,"Fagus","41"
"sims2mean41.Survival.244","Survival",41.9,5,1994,1,"Fagus","41"
"sims2mean41.Survival.245","Survival",41.9,5,1995,0.1,"Fagus","41"
"sims2mean41.Survival.246","Survival",41.9,5,1996,1,"Fagus","41"
"sims2mean41.Survival.247","Survival",41.9,5,1997,0.1,"Fagus","41"
"sims2mean41.Survival.248","Survival",41.9,5,1998,0.1,"Fagus","41"
"sims2mean41.Survival.249","Survival",41.9,5,1999,1,"Fagus","41"
"sims2mean41.Survival.250","Survival",41.9,5,2000,1,"Fagus","41"
"sims2mean41.Survival.251","Survival",41.9,6,1951,1,"Fagus","41"
"sims2mean41.Survival.252","Survival",41.9,6,1952,0.1,"Fagus","41"
"sims2mean41.Survival.253","Survival",41.9,6,1953,1,"Fagus","41"
"sims2mean41.Survival.254","Survival",41.9,6,1954,0.1,"Fagus","41"
"sims2mean41.Survival.255","Survival",41.9,6,1955,0.1,"Fagus","41"
"sims2mean41.Survival.256","Survival",41.9,6,1956,0.1,"Fagus","41"
"sims2mean41.Survival.257","Survival",41.9,6,1957,0.1,"Fagus","41"
"sims2mean41.Survival.258","Survival",41.9,6,1958,0.1,"Fagus","41"
"sims2mean41.Survival.259","Survival",41.9,6,1959,0.1,"Fagus","41"
"sims2mean41.Survival.260","Survival",41.9,6,1960,0.1,"Fagus","41"
"sims2mean41.Survival.261","Survival",41.9,6,1961,0.1,"Fagus","41"
"sims2mean41.Survival.262","Survival",41.9,6,1962,0.1,"Fagus","41"
"sims2mean41.Survival.263","Survival",41.9,6,1963,1,"Fagus","41"
"sims2mean41.Survival.264","Survival",41.9,6,1964,0.1,"Fagus","41"
"sims2mean41.Survival.265","Survival",41.9,6,1965,1,"Fagus","41"
"sims2mean41.Survival.266","Survival",41.9,6,1966,0.1,"Fagus","41"
"sims2mean41.Survival.267","Survival",41.9,6,1967,0.1,"Fagus","41"
"sims2mean41.Survival.268","Survival",41.9,6,1968,0.1,"Fagus","41"
"sims2mean41.Survival.269","Survival",41.9,6,1969,0.1,"Fagus","41"
"sims2mean41.Survival.270","Survival",41.9,6,1970,0.1,"Fagus","41"
"sims2mean41.Survival.271","Survival",41.9,6,1971,0.1,"Fagus","41"
"sims2mean41.Survival.272","Survival",41.9,6,1972,0.1,"Fagus","41"
"sims2mean41.Survival.273","Survival",41.9,6,1973,0.1,"Fagus","41"
"sims2mean41.Survival.274","Survival",41.9,6,1974,0.1,"Fagus","41"
"sims2mean41.Survival.275","Survival",41.9,6,1975,0.1,"Fagus","41"
"sims2mean41.Survival.276","Survival",41.9,6,1976,0.1,"Fagus","41"
"sims2mean41.Survival.277","Survival",41.9,6,1977,0.1,"Fagus","41"
"sims2mean41.Survival.278","Survival",41.9,6,1978,0.1,"Fagus","41"
"sims2mean41.Survival.279","Survival",41.9,6,1979,0.1,"Fagus","41"
"sims2mean41.Survival.280","Survival",41.9,6,1980,0.1,"Fagus","41"
"sims2mean41.Survival.281","Survival",41.9,6,1981,1,"Fagus","41"
"sims2mean41.Survival.282","Survival",41.9,6,1982,0.1,"Fagus","41"
"sims2mean41.Survival.283","Survival",41.9,6,1983,0.1,"Fagus","41"
"sims2mean41.Survival.284","Survival",41.9,6,1984,1,"Fagus","41"
"sims2mean41.Survival.285","Survival",41.9,6,1985,0.1,"Fagus","41"
"sims2mean41.Survival.286","Survival",41.9,6,1986,1,"Fagus","41"
"sims2mean41.Survival.287","Survival",41.9,6,1987,0.1,"Fagus","41"
"sims2mean41.Survival.288","Survival",41.9,6,1988,0.1,"Fagus","41"
"sims2mean41.Survival.289","Survival",41.9,6,1989,0.1,"Fagus","41"
"sims2mean41.Survival.290","Survival",41.9,6,1990,0.1,"Fagus","41"
"sims2mean41.Survival.291","Survival",41.9,6,1991,0.1,"Fagus","41"
"sims2mean41.Survival.292","Survival",41.9,6,1992,0.1,"Fagus","41"
"sims2mean41.Survival.293","Survival",41.9,6,1993,0.1,"Fagus","41"
"sims2mean41.Survival.294","Survival",41.9,6,1994,0.1,"Fagus","41"
"sims2mean41.Survival.295","Survival",41.9,6,1995,0.1,"Fagus","41"
"sims2mean41.Survival.296","Survival",41.9,6,1996,0.1,"Fagus","41"
"sims2mean41.Survival.297","Survival",41.9,6,1997,0.1,"Fagus","41"
"sims2mean41.Survival.298","Survival",41.9,6,1998,0.1,"Fagus","41"
"sims2mean41.Survival.299","Survival",41.9,6,1999,0.1,"Fagus","41"
"sims2mean41.Survival.300","Survival",41.9,6,2000,0.1,"Fagus","41"
"sims2mean41.FruitIndex.1","FruitIndex",41.9,1,1951,0.993,"Fagus","41"
"sims2mean41.FruitIndex.2","FruitIndex",41.9,1,1952,0.997,"Fagus","41"
"sims2mean41.FruitIndex.3","FruitIndex",41.9,1,1953,0.995,"Fagus","41"
"sims2mean41.FruitIndex.4","FruitIndex",41.9,1,1954,0.992,"Fagus","41"
"sims2mean41.FruitIndex.5","FruitIndex",41.9,1,1955,0.997,"Fagus","41"
"sims2mean41.FruitIndex.6","FruitIndex",41.9,1,1956,0.983,"Fagus","41"
"sims2mean41.FruitIndex.7","FruitIndex",41.9,1,1957,0.998,"Fagus","41"
"sims2mean41.FruitIndex.8","FruitIndex",41.9,1,1958,0.996,"Fagus","41"
"sims2mean41.FruitIndex.9","FruitIndex",41.9,1,1959,0.999,"Fagus","41"
"sims2mean41.FruitIndex.10","FruitIndex",41.9,1,1960,0.955,"Fagus","41"
"sims2mean41.FruitIndex.11","FruitIndex",41.9,1,1961,0.997,"Fagus","41"
"sims2mean41.FruitIndex.12","FruitIndex",41.9,1,1962,0.998,"Fagus","41"
"sims2mean41.FruitIndex.13","FruitIndex",41.9,1,1963,0.947,"Fagus","41"
"sims2mean41.FruitIndex.14","FruitIndex",41.9,1,1964,0.884,"Fagus","41"
"sims2mean41.FruitIndex.15","FruitIndex",41.9,1,1965,0.995,"Fagus","41"
"sims2mean41.FruitIndex.16","FruitIndex",41.9,1,1966,0.998,"Fagus","41"
"sims2mean41.FruitIndex.17","FruitIndex",41.9,1,1967,0.991,"Fagus","41"
"sims2mean41.FruitIndex.18","FruitIndex",41.9,1,1968,0.981,"Fagus","41"
"sims2mean41.FruitIndex.19","FruitIndex",41.9,1,1969,0.991,"Fagus","41"
"sims2mean41.FruitIndex.20","FruitIndex",41.9,1,1970,0.996,"Fagus","41"
"sims2mean41.FruitIndex.21","FruitIndex",41.9,1,1971,0.977,"Fagus","41"
"sims2mean41.FruitIndex.22","FruitIndex",41.9,1,1972,0.998,"Fagus","41"
"sims2mean41.FruitIndex.23","FruitIndex",41.9,1,1973,0.998,"Fagus","41"
"sims2mean41.FruitIndex.24","FruitIndex",41.9,1,1974,0.998,"Fagus","41"
"sims2mean41.FruitIndex.25","FruitIndex",41.9,1,1975,0.989,"Fagus","41"
"sims2mean41.FruitIndex.26","FruitIndex",41.9,1,1976,0.997,"Fagus","41"
"sims2mean41.FruitIndex.27","FruitIndex",41.9,1,1977,0.998,"Fagus","41"
"sims2mean41.FruitIndex.28","FruitIndex",41.9,1,1978,0.996,"Fagus","41"
"sims2mean41.FruitIndex.29","FruitIndex",41.9,1,1979,0.998,"Fagus","41"
"sims2mean41.FruitIndex.30","FruitIndex",41.9,1,1980,0.997,"Fagus","41"
"sims2mean41.FruitIndex.31","FruitIndex",41.9,1,1981,0.993,"Fagus","41"
"sims2mean41.FruitIndex.32","FruitIndex",41.9,1,1982,0.999,"Fagus","41"
"sims2mean41.FruitIndex.33","FruitIndex",41.9,1,1983,0.949,"Fagus","41"
"sims2mean41.FruitIndex.34","FruitIndex",41.9,1,1984,0.997,"Fagus","41"
"sims2mean41.FruitIndex.35","FruitIndex",41.9,1,1985,0.97,"Fagus","41"
"sims2mean41.FruitIndex.36","FruitIndex",41.9,1,1986,0.99,"Fagus","41"
"sims2mean41.FruitIndex.37","FruitIndex",41.9,1,1987,0.988,"Fagus","41"
"sims2mean41.FruitIndex.38","FruitIndex",41.9,1,1988,0.998,"Fagus","41"
"sims2mean41.FruitIndex.39","FruitIndex",41.9,1,1989,0.997,"Fagus","41"
"sims2mean41.FruitIndex.40","FruitIndex",41.9,1,1990,0.999,"Fagus","41"
"sims2mean41.FruitIndex.41","FruitIndex",41.9,1,1991,0.996,"Fagus","41"
"sims2mean41.FruitIndex.42","FruitIndex",41.9,1,1992,0.997,"Fagus","41"
"sims2mean41.FruitIndex.43","FruitIndex",41.9,1,1993,0.997,"Fagus","41"
"sims2mean41.FruitIndex.44","FruitIndex",41.9,1,1994,0.998,"Fagus","41"
"sims2mean41.FruitIndex.45","FruitIndex",41.9,1,1995,0.998,"Fagus","41"
"sims2mean41.FruitIndex.46","FruitIndex",41.9,1,1996,0.997,"Fagus","41"
"sims2mean41.FruitIndex.47","FruitIndex",41.9,1,1997,0.999,"Fagus","41"
"sims2mean41.FruitIndex.48","FruitIndex",41.9,1,1998,0.997,"Fagus","41"
"sims2mean41.FruitIndex.49","FruitIndex",41.9,1,1999,0.997,"Fagus","41"
"sims2mean41.FruitIndex.50","FruitIndex",41.9,1,2000,0.997,"Fagus","41"
"sims2mean41.FruitIndex.51","FruitIndex",41.9,2,1951,0.996,"Fagus","41"
"sims2mean41.FruitIndex.52","FruitIndex",41.9,2,1952,0.999,"Fagus","41"
"sims2mean41.FruitIndex.53","FruitIndex",41.9,2,1953,0.997,"Fagus","41"
"sims2mean41.FruitIndex.54","FruitIndex",41.9,2,1954,0.995,"Fagus","41"
"sims2mean41.FruitIndex.55","FruitIndex",41.9,2,1955,0.999,"Fagus","41"
"sims2mean41.FruitIndex.56","FruitIndex",41.9,2,1956,0.991,"Fagus","41"
"sims2mean41.FruitIndex.57","FruitIndex",41.9,2,1957,0.999,"Fagus","41"
"sims2mean41.FruitIndex.58","FruitIndex",41.9,2,1958,0.998,"Fagus","41"
"sims2mean41.FruitIndex.59","FruitIndex",41.9,2,1959,0.999,"Fagus","41"
"sims2mean41.FruitIndex.60","FruitIndex",41.9,2,1960,0.97,"Fagus","41"
"sims2mean41.FruitIndex.61","FruitIndex",41.9,2,1961,0.999,"Fagus","41"
"sims2mean41.FruitIndex.62","FruitIndex",41.9,2,1962,0.999,"Fagus","41"
"sims2mean41.FruitIndex.63","FruitIndex",41.9,2,1963,0.966,"Fagus","41"
"sims2mean41.FruitIndex.64","FruitIndex",41.9,2,1964,0.928,"Fagus","41"
"sims2mean41.FruitIndex.65","FruitIndex",41.9,2,1965,0.997,"Fagus","41"
"sims2mean41.FruitIndex.66","FruitIndex",41.9,2,1966,0.999,"Fagus","41"
"sims2mean41.FruitIndex.67","FruitIndex",41.9,2,1967,0.994,"Fagus","41"
"sims2mean41.FruitIndex.68","FruitIndex",41.9,2,1968,0.988,"Fagus","41"
"sims2mean41.FruitIndex.69","FruitIndex",41.9,2,1969,0.995,"Fagus","41"
"sims2mean41.FruitIndex.70","FruitIndex",41.9,2,1970,0.998,"Fagus","41"
"sims2mean41.FruitIndex.71","FruitIndex",41.9,2,1971,0.985,"Fagus","41"
"sims2mean41.FruitIndex.72","FruitIndex",41.9,2,1972,0.999,"Fagus","41"
"sims2mean41.FruitIndex.73","FruitIndex",41.9,2,1973,0.999,"Fagus","41"
"sims2mean41.FruitIndex.74","FruitIndex",41.9,2,1974,0.999,"Fagus","41"
"sims2mean41.FruitIndex.75","FruitIndex",41.9,2,1975,0.995,"Fagus","41"
"sims2mean41.FruitIndex.76","FruitIndex",41.9,2,1976,0.998,"Fagus","41"
"sims2mean41.FruitIndex.77","FruitIndex",41.9,2,1977,0.999,"Fagus","41"
"sims2mean41.FruitIndex.78","FruitIndex",41.9,2,1978,0.998,"Fagus","41"
"sims2mean41.FruitIndex.79","FruitIndex",41.9,2,1979,0.999,"Fagus","41"
"sims2mean41.FruitIndex.80","FruitIndex",41.9,2,1980,0.999,"Fagus","41"
